Nome: TOME ACU
Codigo Estacao: A213
Latitude: -2.59249999
Longitude: -48.36055555
Altitude: 42.95
Situacao: Pane
Data Inicial: 2020-01-01
Data Final: 2020-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2020-01-31;24;343,6;1006,096759;25,681327;4,8;,41821;
2020-02-29;26;297,8;1006,206945;25,919691;6,8;,340064;
2020-03-31;26;335,8;1006,068453;26,121939;3,5;,389337;
2020-04-30;30;429,8;1006,535278;26,076389;5,9;,461945;
2020-05-31;22;198,6;1006,879389;26,672884;5,2;,574151;
2020-06-30;14;54,8;1006,981667;26,710278;3,6;,640972;
2020-07-31;8;21,6;1006,810081;26,708602;3,6;,732258;
2020-08-31;2;18,2;1006,691398;27,253898;4,5;,90336;
2020-09-30;3;38,2;1006,250978;27,552095;3,8;,945091;
2020-10-31;18;75;1005,613989;27,177116;3,7;,81971;
2020-11-30;18;null;1005,208223;26,695155;4,9;,649203;
2020-12-31;16;null;1005,199097;26,717703;4,6;,749332;

