Nome: PASSO FUNDO
Codigo Estacao: A839
Latitude: -28.226805
Longitude: -52.403582
Altitude: 680.67
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2020-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2020-01-31;14;220,4;934,468548;22,100672;9,5;3,188978;
2020-02-29;7;78,6;936,503017;21,361782;8,4;3,112069;
2020-03-31;5;17,2;937,612097;22,320833;7,6;3,069086;
2020-04-30;5;37,4;939,401111;17,522222;8,7;2,953056;
2020-05-31;12;137,4;939,302151;14,491532;10,3;3,052151;
2020-06-30;8;null;null;15,050213;10,6;null;
2020-07-31;5;null;null;14,196875;8,1;null;
2020-08-31;6;94,6;940,056048;14,962231;8,8;3,51707;
2020-09-30;11;92;937,763889;17,407778;9,8;3,660417;
2020-10-31;4;43,6;936,012366;19,614247;9,6;3,639382;
2020-11-30;11;122,6;936,444444;20,043333;8,6;3,620972;
2020-12-31;12;126;934,529167;21,831183;14,3;3,226882;

