Nome: RIO DE JANEIRO - FORTE DE COPACABANA
Codigo Estacao: A652
Latitude: -22.98833333
Longitude: -43.19055555
Altitude: 25.59
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2020-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2020-01-31;7;null;null;null;8,3;null;
2020-02-29;14;null;1008,986833;24,642667;11,4;2,2865;
2020-03-31;12;114,6;1011,099328;24,483199;12,3;2,377957;
2020-04-30;5;31;1012,692222;23,439861;7,1;2,011944;
2020-05-31;9;127,8;1013,525807;22,443683;9,4;2,295822;
2020-06-30;5;18,2;1014,347675;23,078973;11,9;2,335912;
2020-07-31;5;92,4;1014,682527;22,552957;12,5;2,507392;
2020-08-31;7;40;1015,985126;21,949022;11,2;2,715159;
2020-09-30;6;118,2;1012,681667;23,920417;13,2;3,129867;
2020-10-31;9;109;1010,007258;23,314382;11,9;3,286226;
2020-11-30;14;114,4;1010,288889;23,074583;10,2;2,456111;
2020-12-31;18;171,6;1007,999731;24,995699;9,6;2,057258;

