Nome: VALENCA
Codigo Estacao: A611
Latitude: -22.35805555
Longitude: -43.69555555
Altitude: 370
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2020-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2020-01-31;14;null;null;24,646667;6,7;null;
2020-02-29;null;null;null;null;null;null;
2020-03-31;null;null;null;null;null;null;
2020-04-30;3;null;null;null;null;null;
2020-05-31;18;25,2;976,475403;18,965995;4,9;1,584409;
2020-06-30;9;7,8;977,529167;19,796945;5,2;1,662361;
2020-07-31;3;6,2;977,649462;19,620296;6,5;1,826344;
2020-08-31;5;null;977,623391;19,464526;4,9;2,001132;
2020-09-30;5;55,6;975,57817;23,496347;6,4;1,994083;
2020-10-31;8;30;972,822359;23,515692;6,3;2,204178;
2020-11-30;19;177,6;972,942401;22,473654;5;1,908567;
2020-12-31;22;262,8;971,353709;23,997101;5;1,568013;

