Nome: MONTE ALEGRE
Codigo Estacao: A239
Latitude: -2
Longitude: -54.07638888
Altitude: 100.53
Situacao: Pane
Data Inicial: 2020-01-01
Data Final: 2020-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2020-01-31;18;133,8;999,345115;26,654023;7,8;2,524288;
2020-02-29;19;248,6;999,405316;26,640948;7,1;2,448138;
2020-03-31;18;379,4;999,165591;26,750672;7,7;2,502554;
2020-04-30;26;381;999,892083;26,315694;6,2;2,072639;
2020-05-31;20;226,2;1000,186559;27,161962;6;2,364382;
2020-06-30;17;99;1000,061111;27,168472;6;2,425;
2020-07-31;5;2,4;999,597874;28,057576;5,3;2,621183;
2020-08-31;null;null;null;null;5,6;null;
2020-09-30;null;null;null;null;null;null;
2020-10-31;null;null;null;null;null;null;
2020-11-30;null;null;null;null;6;null;
2020-12-31;null;null;null;null;null;null;

