Nome: XANXERE
Codigo Estacao: A858
Latitude: -26.938666
Longitude: -52.39809
Altitude: 878.74
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2020-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2020-01-31;10;219,4;913,13871;22,305645;6,7;1,681989;
2020-02-29;10;192;914,954454;21,461063;7;2,036351;
2020-03-31;6;59;916,26129;22,351747;5,7;2,315995;
2020-04-30;7;97,6;917,711806;17,837222;5,8;2,47375;
2020-05-31;12;165,8;917,687231;15,05336;6,4;2,581586;
2020-06-30;17;309;916,86875;15,513333;8,5;3,245139;
2020-07-31;20;175,6;917,39664;14,325;7,4;2,910887;
2020-08-31;7;144,2;918,175134;16,631586;7,1;2,741936;
2020-09-30;5;48;916,063194;19,736667;7;2,802639;
2020-10-31;8;54,4;914,449059;20,968548;6,7;2,412769;
2020-11-30;13;108,4;914,7625;20,616111;6,6;2,453056;
2020-12-31;12;125,2;913,280645;22,001613;6,4;2,235887;

