Nome: ITAMARAJU
Codigo Estacao: A455
Latitude: -17.00694444
Longitude: -39.55805555
Altitude: 110
Situacao: Pane
Data Inicial: 2020-01-01
Data Final: 2020-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2020-01-31;11;69,4;1000,152077;26,524203;6,4;2,971016;
2020-02-29;6;8,2;1001,208482;27,444445;6,5;2,602024;
2020-03-31;18;188,2;1001,523726;25,347349;5,8;2,361741;
2020-04-30;17;null;1003,07539;24,503902;6;2,478051;
2020-05-31;13;null;1004,821491;23,127399;5,9;2,047487;
2020-06-30;6;null;1006,958723;null;5,2;1,842326;
2020-07-31;1;null;1007,060342;null;6;1,876763;
2020-08-31;null;null;null;null;7,5;null;
2020-09-30;null;null;null;null;6,7;null;
2020-10-31;null;null;null;null;6;null;
2020-11-30;null;null;null;null;null;null;
2020-12-31;null;null;null;null;null;null;

