Nome: URUGUAIANA
Codigo Estacao: A809
Latitude: -29.83987
Longitude: -57.081899
Altitude: 74.29
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2020-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2020-01-31;9;159,4;1001,615188;25,365995;8,1;3,233602;
2020-02-29;7;105;1003,828305;24,628736;7,1;2,918965;
2020-03-31;5;50;1004,572935;25,384245;8,2;2,750376;
2020-04-30;7;36,6;1008,291806;19,644306;8,9;2,863194;
2020-05-31;11;310,6;1008,088306;15,979032;8;2,978091;
2020-06-30;15;103;1006,083611;15,31875;11,9;3,528889;
2020-07-31;7;16;1008,668145;12,52957;7,9;3,184274;
2020-08-31;4;24;1008,368952;16,613038;9,1;3,713306;
2020-09-30;11;96,8;1006,824861;16,993333;9,2;3,389722;
2020-10-31;5;null;null;null;10,9;null;
2020-11-30;null;null;null;null;9;null;
2020-12-31;6;null;null;24,571429;11,6;null;

