Nome: FORMIGA
Codigo Estacao: A524
Latitude: -20.455
Longitude: -45.45388888
Altitude: 878.14
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2020-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2020-01-31;20;248;913,885215;23,597581;12,7;1,577554;
2020-02-29;24;392,4;915,700431;22,706322;9,4;1,893678;
2020-03-31;12;76,8;916,146687;22,309444;6,9;1,464189;
2020-04-30;8;30,4;917,462917;21,37125;5,9;1,306111;
2020-05-31;11;36,4;918,871102;18,04086;6,2;1,276747;
2020-06-30;4;2,6;920,009583;18,832639;7,2;1,370139;
2020-07-31;1;19,8;919,68172;19,405914;5,6;1,596102;
2020-08-31;2;12,8;919,86371;19,417876;6,1;1,907124;
2020-09-30;5;14,6;918,033194;23,645;6,5;1,876389;
2020-10-31;12;88;915,105645;23,865054;6,9;2,00914;
2020-11-30;15;232;915,135833;22,607083;6,4;1,96;
2020-12-31;3;3,8;914,778495;22,721237;6,2;1,505242;

